paquete_sha,capa,idx,productos,municipio,departamento,departamento_origen,sensor,sensor_date,dano,dano_agrupado,confianza,validacion_campo,event_code,notas,lat,lon,first_seen,snapshot_date
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,70,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.236438473000078,-75.78249275999991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,71,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.2358616620000475,-75.7825548909999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,72,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.2359852140000385,-75.78258163499993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,73,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.23498038300005,-75.78301851099991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,74,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.233440752000092,-75.78685290199991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,75,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.230210154000076,-75.78258272799991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,76,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.2301594830000795,-75.7824086249999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,77,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.230137839000065,-75.7822756509999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,78,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.2320130400000835,-75.7886326169999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,79,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.230117550000045,-75.78891849799993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,80,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.230007680000085,-75.78897123699994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,81,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.230034346000082,-75.78884285599992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,82,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.229083738000043,-75.78903428799993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,83,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.2281486440000435,-75.78591717499995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,84,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227006088000053,-75.78699971999993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,85,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227083510000057,-75.78709650499991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,86,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227335761000063,-75.78691069399991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,87,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227195168000037,-75.78694677699991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,88,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227367169000047,-75.7869856669999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,89,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227250763000086,-75.78705803799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,90,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227100610000093,-75.7869877519999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,91,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227180452000084,-75.78708695699993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,92,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.228040063000037,-75.7902471779999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,93,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226430656000048,-75.78789382199994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,94,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226292461000071,-75.78794924499994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,95,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226547051000068,-75.78783111999991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,96,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226339004000067,-75.78755046399993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,97,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227200365000044,-75.79016122099995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,98,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.227292546000058,-75.7900839859999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,99,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226222814000039,-75.78901665699993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,100,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.22629797400009,-75.78898532699992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,101,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.22645084800007,-75.78881873099994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,102,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226534714000081,-75.78957300499991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PHR_20260812_BuildingDamageAsessment_Anserma,103,"4250,4251,4252,4253,4254,4255",Anserma,Caldas,catalogo,Pleiades,20260812,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.226445005000073,-75.78961156799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,0,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.07792472400007,-75.5250867979999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,1,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.071562517000075,-75.51638753899994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,2,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.0709746410000776,-75.51966129599992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,3,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.071720897000091,-75.51772542399993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,4,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.072183033000044,-75.51760833999992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,5,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.073316632000058,-75.5154228049999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,6,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.088028442000052,-75.5259756239999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,7,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260822COL,\N,5.079317382000056,-75.52625984699995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,8,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064650265000068,-75.5044375139999,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,9,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06464647100006,-75.50247917899992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,10,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064246905000061,-75.50121691299995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,11,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.063701881000043,-75.49781769399993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,12,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.064001492000045,-75.49770303899993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,13,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.063645459000043,-75.49743764899995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,14,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06370041200006,-75.49742355199993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,15,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Damaged,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06536002100006,-75.49649160599995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,16,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.065205978000051,-75.49629706899992,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,17,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067103900000063,-75.49890728199995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,18,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.067144738000081,-75.49881010299993,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,19,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066944125000077,-75.49925181299994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,20,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066878520000046,-75.49928887899995,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,21,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066788077000069,-75.49935950799994,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,22,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066592392000075,-75.50030494599991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,23,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.06649707400004,-75.49980291599991,2026-08-21T09:23:47Z,2026-09-01
aaec8a6ebbf2c05b9fe017f43705b199637f6389fbe6366f37710a2851deff0d,PNEO3_STD_20260811_BuildingDamageAsessment_Manizales,24,"4250,4251,4252,4253,4254,4255",Manizales,Caldas,catalogo,Pleiades NEO,20260811,Possible Damage,Damaged Buildings,To Be Evaluated,Not yet field validated,EQ20260810COL,\N,5.066534374000071,-75.49969866499993,2026-08-21T09:23:47Z,2026-09-01
